1.100000000000000000e+02,9.327000000000000000e+03
1.100000000000000000e+02,9.327000000000000000e+03
8.100000000000000000e+01,9.369000000000000000e+03
1.090000000000000000e+02,9.401000000000000000e+03
1.510000000000000000e+02,9.434000000000000000e+03
2.030000000000000000e+02,9.456000000000000000e+03
2.520000000000000000e+02,9.485000000000000000e+03
2.760000000000000000e+02,9.497000000000000000e+03
3.010000000000000000e+02,9.510000000000000000e+03
3.500000000000000000e+02,9.532000000000000000e+03
3.810000000000000000e+02,9.548000000000000000e+03
4.060000000000000000e+02,9.562000000000000000e+03
4.320000000000000000e+02,9.579000000000000000e+03
4.790000000000000000e+02,9.619000000000000000e+03
4.990000000000000000e+02,9.636000000000000000e+03
5.580000000000000000e+02,9.676000000000000000e+03
5.800000000000000000e+02,9.693000000000000000e+03
6.020000000000000000e+02,9.709000000000000000e+03
6.230000000000000000e+02,9.724000000000000000e+03
6.460000000000000000e+02,9.739000000000000000e+03
6.710000000000000000e+02,9.753000000000000000e+03
6.960000000000000000e+02,9.765000000000000000e+03
7.730000000000000000e+02,9.790000000000000000e+03
8.150000000000000000e+02,9.816000000000000000e+03
8.470000000000000000e+02,9.833000000000000000e+03
8.720000000000000000e+02,9.845000000000000000e+03
8.470000000000000000e+02,9.833000000000000000e+03
8.860000000000000000e+02,9.865000000000000000e+03
9.500000000000000000e+02,9.864000000000000000e+03
9.900000000000000000e+02,9.863000000000000000e+03
1.040000000000000000e+03,9.879000000000000000e+03
1.142000000000000000e+03,9.923000000000000000e+03
1.175000000000000000e+03,9.940000000000000000e+03
1.204000000000000000e+03,9.955000000000000000e+03
1.236000000000000000e+03,9.973000000000000000e+03
1.276000000000000000e+03,9.991000000000000000e+03
1.368000000000000000e+03,1.000000000000000000e+04
1.426000000000000000e+03,9.960000000000000000e+03
1.442000000000000000e+03,9.906000000000000000e+03
1.439000000000000000e+03,9.853000000000000000e+03
1.429000000000000000e+03,9.801000000000000000e+03
1.423000000000000000e+03,9.771000000000000000e+03
1.417000000000000000e+03,9.733000000000000000e+03
1.412000000000000000e+03,9.709000000000000000e+03
1.408000000000000000e+03,9.683000000000000000e+03
1.403000000000000000e+03,9.620000000000000000e+03
1.403000000000000000e+03,9.591000000000000000e+03
1.381000000000000000e+03,9.547000000000000000e+03
1.363000000000000000e+03,9.492000000000000000e+03
1.332000000000000000e+03,9.431000000000000000e+03
1.318000000000000000e+03,9.369000000000000000e+03
1.310000000000000000e+03,9.288000000000000000e+03
1.306000000000000000e+03,9.247000000000000000e+03
1.303000000000000000e+03,9.208000000000000000e+03
1.299000000000000000e+03,9.167000000000000000e+03
1.303000000000000000e+03,9.119000000000000000e+03
1.285000000000000000e+03,9.071000000000000000e+03
1.286000000000000000e+03,9.023000000000000000e+03
1.290000000000000000e+03,8.974000000000000000e+03
1.290000000000000000e+03,8.926000000000000000e+03
1.289000000000000000e+03,8.873000000000000000e+03
1.293000000000000000e+03,8.823000000000000000e+03
1.295000000000000000e+03,8.774000000000000000e+03
1.294000000000000000e+03,8.722000000000000000e+03
1.296000000000000000e+03,8.668000000000000000e+03
1.300000000000000000e+03,8.614000000000000000e+03
1.306000000000000000e+03,8.559000000000000000e+03
1.309000000000000000e+03,8.506000000000000000e+03
1.316000000000000000e+03,8.445000000000000000e+03
1.325000000000000000e+03,8.382000000000000000e+03
1.337000000000000000e+03,8.322000000000000000e+03
1.345000000000000000e+03,8.261000000000000000e+03
1.354000000000000000e+03,8.201000000000000000e+03
1.360000000000000000e+03,8.143000000000000000e+03
1.366000000000000000e+03,8.090000000000000000e+03
1.370000000000000000e+03,8.040000000000000000e+03
1.380000000000000000e+03,7.989000000000000000e+03
