3.150000000000000000e+02,8.398000000000000000e+03
3.150000000000000000e+02,8.398000000000000000e+03
2.380000000000000000e+02,8.439000000000000000e+03
1.240000000000000000e+02,8.360000000000000000e+03
7.400000000000000000e+01,8.416000000000000000e+03
3.600000000000000000e+01,8.453000000000000000e+03
3.200000000000000000e+01,8.549000000000000000e+03
4.700000000000000000e+01,8.643000000000000000e+03
6.200000000000000000e+01,8.712000000000000000e+03
7.300000000000000000e+01,8.763000000000000000e+03
1.200000000000000000e+02,8.840000000000000000e+03
1.780000000000000000e+02,8.912000000000000000e+03
2.370000000000000000e+02,8.988000000000000000e+03
2.940000000000000000e+02,9.067000000000000000e+03
3.610000000000000000e+02,9.118000000000000000e+03
3.930000000000000000e+02,9.141000000000000000e+03
4.220000000000000000e+02,9.167000000000000000e+03
4.540000000000000000e+02,9.194000000000000000e+03
4.820000000000000000e+02,9.222000000000000000e+03
5.120000000000000000e+02,9.252000000000000000e+03
5.450000000000000000e+02,9.286000000000000000e+03
5.760000000000000000e+02,9.314000000000000000e+03
6.250000000000000000e+02,9.355000000000000000e+03
6.750000000000000000e+02,9.415000000000000000e+03
7.400000000000000000e+02,9.456000000000000000e+03
7.950000000000000000e+02,9.510000000000000000e+03
8.670000000000000000e+02,9.552000000000000000e+03
9.020000000000000000e+02,9.570000000000000000e+03
9.620000000000000000e+02,9.636000000000000000e+03
1.034000000000000000e+03,9.679000000000000000e+03
1.100000000000000000e+03,9.731000000000000000e+03
1.160000000000000000e+03,9.743000000000000000e+03
1.224000000000000000e+03,9.772000000000000000e+03
1.286000000000000000e+03,9.773000000000000000e+03
1.342000000000000000e+03,9.717000000000000000e+03
1.399000000000000000e+03,9.765000000000000000e+03
1.442000000000000000e+03,9.858000000000000000e+03
1.498000000000000000e+03,9.920000000000000000e+03
1.567000000000000000e+03,9.961000000000000000e+03
1.640000000000000000e+03,9.985000000000000000e+03
1.675000000000000000e+03,1.000000000000000000e+04
1.747000000000000000e+03,9.989000000000000000e+03
1.801000000000000000e+03,9.974000000000000000e+03
1.845000000000000000e+03,9.965000000000000000e+03
1.906000000000000000e+03,9.927000000000000000e+03
1.973000000000000000e+03,9.840000000000000000e+03
2.029000000000000000e+03,9.755000000000000000e+03
2.098000000000000000e+03,9.692000000000000000e+03
2.129000000000000000e+03,9.608000000000000000e+03
2.170000000000000000e+03,9.532000000000000000e+03
2.194000000000000000e+03,9.486000000000000000e+03
2.232000000000000000e+03,9.380000000000000000e+03
2.250000000000000000e+03,9.330000000000000000e+03
2.292000000000000000e+03,9.247000000000000000e+03
2.360000000000000000e+03,9.204000000000000000e+03
2.426000000000000000e+03,9.041000000000000000e+03
2.460000000000000000e+03,8.957000000000000000e+03
2.510000000000000000e+03,8.857000000000000000e+03
2.512000000000000000e+03,8.721000000000000000e+03
2.570000000000000000e+03,8.632000000000000000e+03
2.628000000000000000e+03,8.583000000000000000e+03
2.677000000000000000e+03,8.483000000000000000e+03
2.665000000000000000e+03,8.357000000000000000e+03
2.662000000000000000e+03,8.301000000000000000e+03
2.692000000000000000e+03,8.149000000000000000e+03
2.687000000000000000e+03,8.045000000000000000e+03
2.722000000000000000e+03,7.945000000000000000e+03
2.712000000000000000e+03,7.828000000000000000e+03
2.702000000000000000e+03,7.678000000000000000e+03
2.726000000000000000e+03,7.585000000000000000e+03
2.738000000000000000e+03,7.488000000000000000e+03
2.786000000000000000e+03,7.375000000000000000e+03
2.771000000000000000e+03,7.284000000000000000e+03
2.767000000000000000e+03,7.143000000000000000e+03
2.749000000000000000e+03,7.047000000000000000e+03
2.733000000000000000e+03,6.963000000000000000e+03
2.715000000000000000e+03,6.864000000000000000e+03
2.670000000000000000e+03,6.791000000000000000e+03
2.640000000000000000e+03,6.749000000000000000e+03
2.581000000000000000e+03,6.706000000000000000e+03
2.527000000000000000e+03,6.596000000000000000e+03
2.505000000000000000e+03,6.549000000000000000e+03
2.476000000000000000e+03,6.463000000000000000e+03
2.457000000000000000e+03,6.373000000000000000e+03
2.418000000000000000e+03,6.283000000000000000e+03
2.420000000000000000e+03,6.177000000000000000e+03
2.420000000000000000e+03,6.126000000000000000e+03
2.401000000000000000e+03,6.022000000000000000e+03
2.391000000000000000e+03,5.906000000000000000e+03
2.396000000000000000e+03,5.797000000000000000e+03
2.363000000000000000e+03,5.678000000000000000e+03
2.350000000000000000e+03,5.624000000000000000e+03
2.346000000000000000e+03,5.495000000000000000e+03
2.348000000000000000e+03,5.429000000000000000e+03
2.306000000000000000e+03,5.299000000000000000e+03
2.279000000000000000e+03,5.215000000000000000e+03
2.295000000000000000e+03,5.073000000000000000e+03
2.304000000000000000e+03,5.004000000000000000e+03
2.291000000000000000e+03,4.859000000000000000e+03
2.306000000000000000e+03,4.737000000000000000e+03
2.318000000000000000e+03,4.635000000000000000e+03
2.410000000000000000e+03,4.561000000000000000e+03
2.426000000000000000e+03,4.467000000000000000e+03
2.434000000000000000e+03,4.408000000000000000e+03
2.459000000000000000e+03,4.294000000000000000e+03
2.475000000000000000e+03,4.235000000000000000e+03
2.525000000000000000e+03,4.143000000000000000e+03
2.547000000000000000e+03,4.037000000000000000e+03
2.596000000000000000e+03,3.956000000000000000e+03
2.638000000000000000e+03,3.864000000000000000e+03
2.649000000000000000e+03,3.759000000000000000e+03
2.683000000000000000e+03,3.667000000000000000e+03
2.696000000000000000e+03,3.569000000000000000e+03
2.753000000000000000e+03,3.494000000000000000e+03
2.838000000000000000e+03,3.430000000000000000e+03
2.867000000000000000e+03,3.404000000000000000e+03
2.918000000000000000e+03,3.363000000000000000e+03
2.956000000000000000e+03,3.286000000000000000e+03
2.988000000000000000e+03,3.198000000000000000e+03
3.027000000000000000e+03,3.123000000000000000e+03
3.108000000000000000e+03,3.036000000000000000e+03
3.143000000000000000e+03,3.003000000000000000e+03
3.179000000000000000e+03,2.970000000000000000e+03
3.209000000000000000e+03,2.888000000000000000e+03
3.229000000000000000e+03,2.798000000000000000e+03
3.279000000000000000e+03,2.709000000000000000e+03
3.354000000000000000e+03,2.617000000000000000e+03
3.404000000000000000e+03,2.563000000000000000e+03
3.424000000000000000e+03,2.466000000000000000e+03
3.457000000000000000e+03,2.382000000000000000e+03
3.493000000000000000e+03,2.297000000000000000e+03
3.529000000000000000e+03,2.199000000000000000e+03
3.547000000000000000e+03,2.084000000000000000e+03
3.581000000000000000e+03,1.995000000000000000e+03
3.600000000000000000e+03,1.896000000000000000e+03
3.649000000000000000e+03,1.813000000000000000e+03
3.720000000000000000e+03,1.750000000000000000e+03
3.744000000000000000e+03,1.653000000000000000e+03
3.798000000000000000e+03,1.568000000000000000e+03
3.878000000000000000e+03,1.516000000000000000e+03
3.926000000000000000e+03,1.489000000000000000e+03
4.017000000000000000e+03,1.464000000000000000e+03
4.068000000000000000e+03,1.378000000000000000e+03
4.162000000000000000e+03,1.329000000000000000e+03
4.187000000000000000e+03,1.242000000000000000e+03
4.239000000000000000e+03,1.178000000000000000e+03
4.285000000000000000e+03,1.092000000000000000e+03
4.330000000000000000e+03,1.028000000000000000e+03
4.368000000000000000e+03,9.260000000000000000e+02
4.393000000000000000e+03,8.560000000000000000e+02
4.492000000000000000e+03,8.980000000000000000e+02
4.566000000000000000e+03,9.640000000000000000e+02
4.610000000000000000e+03,9.990000000000000000e+02
4.651000000000000000e+03,1.026000000000000000e+03
4.690000000000000000e+03,1.057000000000000000e+03
4.723000000000000000e+03,1.082000000000000000e+03
4.800000000000000000e+03,1.100000000000000000e+03
4.845000000000000000e+03,1.110000000000000000e+03
4.909000000000000000e+03,1.133000000000000000e+03
5.002000000000000000e+03,1.164000000000000000e+03
5.084000000000000000e+03,1.227000000000000000e+03
5.123000000000000000e+03,1.256000000000000000e+03
5.159000000000000000e+03,1.336000000000000000e+03
5.222000000000000000e+03,1.372000000000000000e+03
5.253000000000000000e+03,1.388000000000000000e+03
5.286000000000000000e+03,1.401000000000000000e+03
5.372000000000000000e+03,1.459000000000000000e+03
5.443000000000000000e+03,1.441000000000000000e+03
5.519000000000000000e+03,1.411000000000000000e+03
5.589000000000000000e+03,1.391000000000000000e+03
5.639000000000000000e+03,1.377000000000000000e+03
5.706000000000000000e+03,1.317000000000000000e+03
5.765000000000000000e+03,1.238000000000000000e+03
5.836000000000000000e+03,1.202000000000000000e+03
5.882000000000000000e+03,1.173000000000000000e+03
5.946000000000000000e+03,1.113000000000000000e+03
6.019000000000000000e+03,1.088000000000000000e+03
6.066000000000000000e+03,1.078000000000000000e+03
6.123000000000000000e+03,1.015000000000000000e+03
6.164000000000000000e+03,9.180000000000000000e+02
6.245000000000000000e+03,8.200000000000000000e+02
6.278000000000000000e+03,7.390000000000000000e+02
6.342000000000000000e+03,6.720000000000000000e+02
6.404000000000000000e+03,6.000000000000000000e+02
6.470000000000000000e+03,5.810000000000000000e+02
6.519000000000000000e+03,5.710000000000000000e+02
6.569000000000000000e+03,5.640000000000000000e+02
6.614000000000000000e+03,5.620000000000000000e+02
6.667000000000000000e+03,4.980000000000000000e+02
6.738000000000000000e+03,4.680000000000000000e+02
6.793000000000000000e+03,4.150000000000000000e+02
6.853000000000000000e+03,3.710000000000000000e+02
6.892000000000000000e+03,3.450000000000000000e+02
6.946000000000000000e+03,2.580000000000000000e+02
6.982000000000000000e+03,1.740000000000000000e+02
