2.157000000000000000e+03,5.370000000000000000e+03
2.157000000000000000e+03,5.370000000000000000e+03
2.048000000000000000e+03,4.989000000000000000e+03
2.003000000000000000e+03,4.907000000000000000e+03
1.950000000000000000e+03,4.971000000000000000e+03
1.920000000000000000e+03,4.998000000000000000e+03
1.904000000000000000e+03,5.142000000000000000e+03
1.903000000000000000e+03,5.293000000000000000e+03
1.927000000000000000e+03,5.440000000000000000e+03
1.957000000000000000e+03,5.560000000000000000e+03
1.976000000000000000e+03,5.622000000000000000e+03
1.993000000000000000e+03,5.679000000000000000e+03
2.012000000000000000e+03,5.746000000000000000e+03
2.032000000000000000e+03,5.805000000000000000e+03
2.051000000000000000e+03,5.857000000000000000e+03
2.095000000000000000e+03,5.941000000000000000e+03
2.116000000000000000e+03,5.982000000000000000e+03
2.165000000000000000e+03,6.048000000000000000e+03
2.206000000000000000e+03,6.116000000000000000e+03
2.253000000000000000e+03,6.214000000000000000e+03
2.275000000000000000e+03,6.253000000000000000e+03
2.299000000000000000e+03,6.299000000000000000e+03
2.334000000000000000e+03,6.440000000000000000e+03
2.351000000000000000e+03,6.506000000000000000e+03
2.404000000000000000e+03,6.595000000000000000e+03
2.452000000000000000e+03,6.654000000000000000e+03
2.507000000000000000e+03,6.738000000000000000e+03
2.539000000000000000e+03,6.781000000000000000e+03
2.611000000000000000e+03,6.829000000000000000e+03
2.644000000000000000e+03,6.852000000000000000e+03
2.707000000000000000e+03,6.858000000000000000e+03
2.735000000000000000e+03,6.867000000000000000e+03
2.780000000000000000e+03,6.945000000000000000e+03
2.820000000000000000e+03,7.037000000000000000e+03
2.820000000000000000e+03,7.037000000000000000e+03
2.820000000000000000e+03,7.037000000000000000e+03
2.878000000000000000e+03,7.009000000000000000e+03
2.918000000000000000e+03,7.104000000000000000e+03
2.962000000000000000e+03,7.187000000000000000e+03
3.013000000000000000e+03,7.241000000000000000e+03
3.040000000000000000e+03,7.267000000000000000e+03
3.098000000000000000e+03,7.289000000000000000e+03
3.126000000000000000e+03,7.299000000000000000e+03
3.160000000000000000e+03,7.314000000000000000e+03
3.205000000000000000e+03,7.390000000000000000e+03
3.218000000000000000e+03,7.556000000000000000e+03
3.189000000000000000e+03,7.700000000000000000e+03
3.175000000000000000e+03,7.781000000000000000e+03
3.203000000000000000e+03,7.905000000000000000e+03
3.175000000000000000e+03,7.781000000000000000e+03
3.151000000000000000e+03,7.953000000000000000e+03
3.138000000000000000e+03,8.061000000000000000e+03
3.129000000000000000e+03,8.149000000000000000e+03
3.118000000000000000e+03,8.316000000000000000e+03
3.111000000000000000e+03,8.401000000000000000e+03
3.108000000000000000e+03,8.485000000000000000e+03
3.101000000000000000e+03,8.579000000000000000e+03
3.085000000000000000e+03,8.712000000000000000e+03
3.044000000000000000e+03,8.830000000000000000e+03
3.034000000000000000e+03,8.972000000000000000e+03
3.029000000000000000e+03,9.050000000000000000e+03
3.004000000000000000e+03,9.208000000000000000e+03
3.006000000000000000e+03,9.373000000000000000e+03
3.005000000000000000e+03,9.464000000000000000e+03
2.984000000000000000e+03,9.639000000000000000e+03
2.972000000000000000e+03,9.716000000000000000e+03
3.088000000000000000e+03,9.746000000000000000e+03
3.150000000000000000e+03,9.731000000000000000e+03
3.175000000000000000e+03,9.728000000000000000e+03
3.225000000000000000e+03,9.765000000000000000e+03
3.279000000000000000e+03,9.830000000000000000e+03
3.330000000000000000e+03,9.819000000000000000e+03
3.380000000000000000e+03,9.782000000000000000e+03
3.429000000000000000e+03,9.734000000000000000e+03
3.453000000000000000e+03,9.710000000000000000e+03
3.491000000000000000e+03,9.685000000000000000e+03
3.536000000000000000e+03,9.614000000000000000e+03
3.560000000000000000e+03,9.575000000000000000e+03
3.611000000000000000e+03,9.538000000000000000e+03
3.657000000000000000e+03,9.455000000000000000e+03
3.711000000000000000e+03,9.396000000000000000e+03
3.773000000000000000e+03,9.360000000000000000e+03
3.808000000000000000e+03,9.333000000000000000e+03
3.857000000000000000e+03,9.223000000000000000e+03
3.882000000000000000e+03,9.168000000000000000e+03
3.930000000000000000e+03,9.131000000000000000e+03
3.974000000000000000e+03,9.050000000000000000e+03
4.048000000000000000e+03,8.991000000000000000e+03
